id,a1,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a2,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a3,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a4,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a5,a50,a6,a7,a8,a9
4thau822DkWZpwhF,900390.0,0.0004785,0.388,99.7315,8.390999999999998,4.485924000000002,,1.064,900390.0,3.11982e-08,,99.7315,9.5775,0.065025,1.042652,,-1.0590000000000002,357.2099999999999,1.5630000000000002,,100.7905,0.000652,4.485924000000002,0.1275,-1.5627129,-40.0302,,0.127663,0.271441,-100.7905,2.44035e-05,37.8,39785.488369,,-4.235348000000001,0.4894433781190019,1.1572762913848443e-06,,1.06276e-07,50.863065,4.797882314013125e-07,,55.935,1.042,-73.51599999999999,0.0,51.268999999998414,,0.1275,0.000978
r5acKKKtrbIzH1d7,917682.0,4.28,0.10595,54.166,2.296,1391.886864,3944.312,0.0415999999999999,917682.0,0.811488,-46.986,54.166,20.98175,0.00403225,2.0438,13.5248,-18.654,1755.61,0.2216999999999999,0.0040189873417721,72.82,1.896,1391.886864,0.069,2.3463000000000003,-1563.2052,1.0033,0.5429999999999999,0.0054612099999999,-72.82,0.054356,83.8,11735.822223999998,47.400000000000006,-72.72,1.867388362652233,1.61057969972169e-07,2.1804,0.898704,6.879082,0.0079016357124395,-589.4664,125.286,0.1478,-167.3044,0.298,60.05899999999383,-26.94859689357869,0.03175,2.844
FIxHQIKQqILDdr/j,1000434.0,0.0,0.3655,54.492,33.963,7.695076,379503.4239999999,2.432,1000434.0,0.0,-216.984,54.492,35.3755,0.0026009999999999,1.4076,0.0,-1.387,4998.490000000001,1.977,0.0007044198895027,55.879,0.0896,7.695076,0.036,-1.977,-196.1218,3.6923999999999992,0.0583999999999999,0.434281,-55.879,0.0,141.4,11877.512255999998,217.2,-5.4584,0.1092564491654021,1.3174282361455129e-06,5.212799999999999,0.00200704,5.558184,0.0,-200.8376,211.884,1.318,-280.164,0.0839999999999999,93.24300000001676,86.2514031064213,0.0255,0.1344
qubGFy7NVN80i1SI,1282038.0,0.595,0.175,63.503,21.514000000000003,7.139583999999998,938313.7389999996,0.714,1282038.0,1.1662e-06,-293.331,63.503,22.87425,0.00235225,0.4540196,11.650099999999998,-1.336,2088.49,0.681,0.0004954034729315,64.839,1.96e-05,7.139583999999998,0.0615,-0.324,-122.1104,4.74815,0.0615049,0.051529,-64.839,0.0057715,91.4,16130.524036,293.7,-5.3439804,0.5418502202643172,3.54123668721208e-07,12.0417,9.604e-11,6.159791,0.0009369636080185,-261.58879999999994,136.73100000000002,0.454,-181.892,0.298,43.99300000001677,137.2514031064213,0.02425,2.94e-05
vUTjhdfeVYH9zSTL,1132114.0,0.00164,0.3275,50.5345,25.455,42.1201,403583.4190000001,1.9476,1132114.0,4.9856e-07,-221.277,50.5345,28.71355,0.0007344099999999,1.03104,0.0242392,-3.245,3294.76,1.542,0.0003667117726657,53.7795,0.00304,42.1201,0.0705,-1.541016,-372.526,2.0026900000000003,0.0712599999999999,0.264196,-53.7795,8.8888e-06,114.8,10214.942761,221.7,-12.97696,0.2743190661478599,9.080357631828596e-07,10.4199,2.3104000000000004e-06,2.7389699,3.245307661102811e-06,-479.6110000000001,171.777,1.028,-227.544,0.4555999999999999,19.223999999987427,89.25140310642132,0.01355,0.00456
b5tj5YFtyN8vUFee,546674.0,0.2945,0.2375,66.4745,24.759,150.847524,207474.688,0.6456,546674.0,3.96986e-06,-176.802,66.4745,30.9238,0.00226576,0.4181348,3.48688,-6.141,3819.24,0.627,0.000804054054054,72.61550000000001,0.0001348,150.847524,0.133,-0.4502999999999999,-759.0276,2.81792,0.1330337,0.043681,-72.61550000000001,0.00280364,123.6,17675.436601000005,177.6,-24.5638652,1.272727272727273,7.646238891917304e-07,15.7472,4.54276e-09,6.328372400000001,0.0004430270254007,-727.0944,184.602,0.418,-246.364,0.8736,29.03199999997741,59.8514031064213,0.0238,0.0002021999999999
gtJoOTGpNtwU98hT,930490.0,1.035,0.196,90.5375,15.118,1.597696000000001,,-0.18,930490.0,0.00076797,,90.5375,15.8585,0.047089,0.3514199999999999,,-0.6320000000000001,992.25,0.516,,91.1695,0.00742,1.597696000000001,0.11,0.105,-39.81600000000001,,0.111855,0.0295839999999999,-91.1695,0.044919,63.0,32788.155625,,-2.5205800000000003,1.2790697674418603,3.696976861653537e-07,,1.37641e-05,39.293275,0.0011431727184868,,93.84,0.344,-125.312,0.012,55.875,,0.1085,0.01113
PQTRxzUn9fNsMHOO,899634.0,0.117,0.38065,,22.725,333.0625,317214.568,2.7096,899634.0,0.00026208,-204.4581,,31.8683,0.00133956,1.4504,1.5958800000000002,-9.125,4057.690000000001,2.142,0.0005366568914956,,0.0224,333.0625,0.02365,-2.0718,-1162.525,2.4961200000000003,0.02925,0.5097959999999999,,0.00085644,127.4,,204.6,-36.4776,0.0662464985994397,1.5873121736172709e-06,3.2258600000000004,0.00012544,,,-1244.65,190.9581,1.428,-251.944,0.0428,74.8530000000319,77.85140310642132,0.0183,0.0336
eoeQ68HLQm54I6F+,1234674.0,0.073,0.281,75.028,11.124,8.714304,515849.60800000007,0.8556,1234674.0,0.001898,-239.673,75.028,12.61955,0.00152881,0.766,1.17092,-1.476,635.04,0.759,0.0004875311720698,76.504,0.26,8.714304,0.1545,-0.7152000000000001,-74.3904,3.1358200000000003,0.2195,0.064009,-76.504,0.00057086,50.4,22516.803136,240.6,-5.644,1.2213438735177866,4.098247796584362e-07,24.7818,0.0169,5.867189600000001,9.729700911659646e-05,-236.7504,74.673,0.506,-99.788,1.0796,3.007999999997992,101.85140310642132,0.01955,0.39
GlIR1Xd7Ill2gbMO,532850.0,0.0,0.35905,52.0605,28.844000000000005,54.93774400000001,278445.077,1.656,532850.0,0.0,-195.6057,52.0605,32.653000000000006,0.0424359999999999,1.608,0.0,-3.706,4238.010000000001,1.86,0.0031546707503828,55.7665,0.368,54.93774400000001,0.04905,-1.86,-482.52120000000014,13.4518,0.14105,0.3844,-55.7665,0.0,130.20000000000002,10841.182641,195.9,-14.456,0.1582258064516129,2.327108942479122e-06,6.405930000000001,0.033856,21.448926,0.0,-484.0036,195.0057,1.24,-257.92,-0.4315999999999999,94.45100000011736,72.0514031064213,0.103,0.552
trzvjfoImXdfOGoB,519538.0,4.595000000000001,0.072,68.0175,26.431,381.733444,,-0.0796,519538.0,0.805044,,68.0175,36.22895,0.00335241,1.828,,-9.769,5241.759999999998,0.1139999999999999,,77.7865,1.752,381.733444,0.053,2.643,-1414.5512,,0.491,0.001444,-77.7865,0.0532101,144.79999999999998,18505.521225,,-37.324,2.789473684210526,1.4628381369601454e-07,,0.767376,7.8764265,0.0067556143639504,,216.882,0.076,-289.448,0.1924,3.4239999998826534,,0.02895,2.628
rySTt564Win+pXKx,550598.0,4.58,0.1112,67.948,-0.3640000000000007,2316.304384,,0.3724,550598.0,0.8702,,67.948,23.71545,0.00095481,2.148,,-24.064,2246.76,0.372,,92.012,1.9,2316.304384,0.0492,2.3760000000000003,-2281.2672,,0.5242,0.0153759999999999,-92.012,0.0283044,94.8,18467.722816,,-94.356,0.7935483870967742,4.504193622207129e-07,,0.9025,4.199186399999999,0.0067404485783246,,141.9048,0.248,-189.104,0.27,96.42399999998452,,0.01545,2.85
BbfEmvieb2UHqb2n,724754.0,0.03585,0.1795,42.491,,,151419.43700000003,0.7268,724754.0,0.00175665,-159.56400000000002,42.491,31.18265,0.00426409,0.984,0.382161,,3881.29,0.741,0.0012251407129455,,0.49,,0.056,-0.71949,,3.48049,0.1785,0.061009,,0.000468201,124.6,7221.940324,159.9,,0.4534412955465587,6.816105878684354e-07,5.969600000000001,0.0600249999999999,5.549324599999999,8.437080793579817e-05,,186.564,0.494,-248.212,0.1868,4.366999999969266,48.05140310642132,0.03265,0.735
Bbmfw8+BCNYr3scA,819522.0,2.13e-05,0.27645,61.498,29.992000000000004,43.77145599999999,,1.8724,819522.0,7.455e-09,,61.498,33.32095,0.00175561,1.0235,,-3.308,4435.560000000001,1.53,,64.806,0.0035,43.77145599999999,0.02145,-1.5299872200000002,-440.6256,,0.022325,0.2601,-64.806,1.7849399999999998e-07,133.20000000000002,15128.016016,,-13.2285,0.0841176470588235,1.2446279660582633e-06,,3.0625000000000003e-06,5.1535324,3.4635272691794856e-08,,199.67130000000003,1.02,-264.36,0.004,8.296000000089407,,0.02095,0.00525
lQYq54gyB43Ktkrl,1098122.0,0.2695,0.29345,53.0045,,5.654884000000001,898632.125,1.348,1098122.0,1.1265100000000002e-05,-289.2183,53.0045,,0.024336,0.986418,5.201350000000001,-1.189,,1.479,0.0016165803108808,54.1935,0.000418,5.654884000000001,0.04695,-1.3173,,15.054,0.0470545,0.243049,-54.1935,0.0084084,,11237.908081,289.5,-4.755582,0.1904665314401622,8.978965907248921e-07,9.06135,4.3681000000000006e-08,16.537404,0.0005084473959758,-229.477,,0.986,,-0.2484,,134.4514031064213,0.078,0.000627
gZBpi4i87PA9dZ6p,742022.0,4.44,0.284,70.02,22.632000000000005,92.852496,588480.472,1.4544,742022.0,0.00255744,-250.932,70.02,27.474200000000003,0.00234256,0.8297599999999999,74.4144,-4.818,3014.0100000000007,1.236,0.0005775656324582,74.838,0.00576,92.852496,0.078,1.4280000000000002,-529.0164,4.05592,0.07944,0.1697439999999999,-74.838,0.0429792,109.8,19611.2016,251.4,-19.26624,0.3786407766990291,1.1104792041206325e-06,13.0728,8.294400000000001e-06,6.777936,0.0063410454155955,-807.4967999999999,164.23200000000003,0.824,-217.95200000000003,0.4304,69.1490000000631,109.0514031064213,0.0242,0.00864
sAY9MPGYcTekmJsN,754678.0,0.0,0.26,86.997,,,370146.232,0.8999999999999999,754678.0,0.0,-214.935,86.997,24.47,0.0196,1.17,0.0,,2381.44,1.095,0.0019498607242339,,0.44,,0.0775,-1.095,,10.052,0.1875,0.1332249999999999,,0.0,97.6,30273.912036,215.4,,0.4246575342465754,9.672999610429878e-07,11.129,0.0484,24.359160000000003,0.0,,145.935,0.73,-193.74,0.0599999999999999,14.271999999982654,85.0514031064213,0.07,0.66
2ClpcCJrDsTwNStr,646142.0,0.0,0.47,55.289,25.229000000000003,287.031364,154854.15300000002,3.0908,646142.0,0.0,-160.707,55.289,33.71815,0.0013176899999999,2.75,0.0,-8.471,4542.760000000001,2.427,0.0006759776536312,63.760000000000005,1.132,287.031364,0.0655,-2.427,-1141.8908,1.94931,0.3485,0.6544810000000001,-63.760000000000005,0.0,134.8,12227.494084,161.10000000000002,-32.752,0.1619283065512979,2.5040935274289555e-06,7.034700000000001,0.3203559999999999,4.0139814,0.0,-909.7854,201.807,1.618,-266.36400000000003,0.3788,82.0240000000922,48.85140310642132,0.01815,1.698
52EgufHKrNKrvo8+,706326.0,0.0,0.552,55.028,31.120000000000005,23.619599999999995,603351.125,2.908,706326.0,0.0,-252.51300000000003,55.028,33.574000000000005,0.002304,1.5914,0.0,-2.43,4502.410000000001,2.325,0.0005680473372781,57.458,0.0414,23.619599999999995,0.1645,-2.325,-326.106,4.056,0.17485,0.6006250000000001,-57.458,0.0,134.20000000000002,12112.323136,253.5,-9.6786,0.424516129032258,2.1944541189195925e-06,27.8005,0.00042849,5.282688,0.0,-410.67,200.31300000000005,1.55,-265.3,1.124,11.71100000012666,110.45140310642132,0.024,0.0621
tIrTdSARJneS5gy+,1425982.0,0.03605,0.3305,63.746,30.142,342.8422559999999,17173.512000000002,0.9240000000000002,1425982.0,0.00123291,-76.422,63.746,39.452,0.010816,1.012,0.186018,-9.258,6209.44,1.005,0.0040310077519379,73.004,0.342,342.8422559999999,0.163,-0.98337,-1459.0607999999995,2.6832,0.2485,0.112225,-73.004,0.00074984,157.6,16254.210064,77.4,-36.69,0.9731343283582088,4.698516531064209e-07,8.4108,0.029241,13.259168,5.6552568004266936e-05,-477.7128,235.42200000000005,0.67,-313.86,0.8880000000000001,3.871999999973923,-6.948596893578689,0.052,0.513
2Oo5Q84EAn02zvla,811566.0,0.0,0.528,54.998,24.563,12.773476,846590.5359999998,1.204,811566.0,0.0,-281.754,54.998,26.3865,0.0053289999999999,0.749152,0.0,-1.787,2777.2900000000004,1.122,0.0007716701902748,56.785,0.001152,12.773476,0.341,-1.122,-188.3498,6.905799999999999,0.341288,0.139876,-56.785,0.0,105.4,12099.120016,283.79999999999995,-7.146847999999999,1.823529411764706,9.216748853451228e-07,64.5172,3.31776e-07,8.029708,0.0,-338.1004,156.054,0.748,-209.304,2.4360000000000004,63.18300000001909,130.6514031064213,0.0365,0.001728
RmzHloQVobJiFRak,837938.0,0.000735,0.2315,73.0015,26.218,91.470096,440711.0809999999,0.076,837938.0,3.0429e-05,-227.493,73.0015,31.0875,0.0306249999999999,0.802,0.0111866999999999,-4.782,3844.0,0.5820000000000001,0.0022996057818659,77.78349999999999,0.414,91.470096,0.1345,-0.5815589999999999,-592.968,13.3175,0.238,0.037636,-77.78349999999999,2.5725e-05,124.0,21316.876009,228.3,-18.714,1.38659793814433,4.63041418338827e-07,20.4709,0.042849,25.550525,1.006828626809038e-06,-727.8204,185.193,0.388,-247.224,0.3760000000000001,28.0,93.6514031064213,0.0875,0.621
QBwQgjJwQANg42aT,566178.0,0.0,0.2715,55.9605,31.971,41.705764,469097.4330000001,0.788,566178.0,0.0,-232.647,55.9605,35.29749999999999,0.038025,0.8556,0.0,-3.229,4956.159999999999,1.1760000000000002,0.0025096525096525,59.1895,0.0716,41.705764,0.0755,-1.1760000000000002,-454.6432,15.1515,0.0934,0.153664,-59.1895,0.0,140.79999999999998,12526.310241,233.1,-12.8444,0.385204081632653,1.3847235321753935e-06,11.7327,0.00128164,21.824595,0.0,-501.7866,210.747,0.784,-280.032,-0.176,13.66399999987334,96.85140310642132,0.0975,0.1074
xIDuOQh8Q+nYdbfM,856330.0,0.0001165,0.2794999999999999,64.0045,26.509,44.64912400000001,609800.1919999999,1.6248,856330.0,8.6676e-07,-254.034,64.0045,29.8654,0.00094864,0.9484,0.00197584,-3.341,3564.09,1.311,0.0003632075471698,67.34549999999999,0.0744,44.64912400000001,0.061,-1.3109301,-398.9154,2.61184,0.0796,0.190969,-67.34549999999999,7.176400000000001e-07,119.4,16386.304080999995,254.4,-13.2896,0.2791762013729977,1.0206345684490791e-06,10.3456,0.0013838399999999,3.9426772,1.820184518276059e-07,-566.6336,178.73399999999998,0.874,-237.052,0.3648,76.17299999995157,111.0514031064213,0.0154,0.1115999999999999
AHUGkiuut4aeKiLA,592542.0,0.00695,0.315,93.5915,16.475,27.5625,172808.69300000003,1.7604,592542.0,0.0008298299999999,-166.64100000000002,93.5915,19.118450000000003,0.00136161,2.148,0.077423,-2.625,1459.2400000000002,1.431,0.0006624775583482,96.2165,1.194,27.5625,0.0765,-1.4268299999999998,-200.55,2.05533,0.375,0.2275289999999999,-96.2165,5.1291e-05,76.4,35037.475489,167.10000000000002,-9.306,0.320754716981132,1.6100124548133296e-06,8.5221,0.356409,6.9070527,7.425888034704006e-06,-292.425,114.14100000000002,0.954,-150.89200000000002,0.4644,42.96800000001531,52.85140310642132,0.01845,1.791
yiVIR2tNM9Va+gef,,0.0,0.3092,32.467,,229.098496,29218.112,1.964,,0.0,-92.1048,32.467,,0.000841,2.806,0.0,-7.568,,1.56,0.0009415584415584,40.035,1.766,229.098496,0.0492,-1.56,,0.8932000000000001,0.4907,0.2704,-40.035,0.0,,4216.424356,92.4,-28.506,0.1892307692307692,,3.03072,0.779689,1.883086,0.0,-466.1888,,1.04,,0.2776,,3.0514031064213114,0.0145,2.649
shZO4FsBY79CpQfa,773554.0,0.0,0.43135,74.999,36.619,6.563844000000001,360944.128,2.732,773554.0,0.0,-213.3969,74.999,37.956,0.012544,1.627,0.0,-1.281,5745.639999999999,2.385,0.0015730337078651,76.28,0.037,6.563844000000001,0.03385,-2.385,-194.1996,7.9744,0.0431,0.6320250000000001,-76.28,0.0,151.6,22499.400004,213.6,-5.087000000000001,0.0851572327044025,2.0554479713116343e-06,4.82024,0.0003422499999999,16.799775999999998,0.0,-182.41440000000003,227.1969,1.59,-300.02,-0.1772,19.511999999929685,83.85140310642132,0.056,0.0554999999999999
IbofeoqbB0oO6iGE,890010.0,0.0,0.246,39.2415,17.848,169.10401600000003,122763.47300000004,1.2268,890010.0,0.0,-148.8,39.2415,24.39265,0.00727609,1.92,0.0,-6.502000000000001,2371.69,1.1760000000000002,0.0017162977867203,45.7435,1.136,169.10401600000003,0.05,-1.1760000000000002,-633.2948,4.23941,0.3339999999999999,0.153664,-45.7435,0.0,97.4,6159.581289000001,149.10000000000002,-24.872000000000003,0.2551020408163265,8.808889787755194e-07,4.970000000000001,0.3226239999999999,6.6945999,0.0,-646.2988000000001,145.79999999999998,0.784,-193.232,0.0588,1.3029999999707798,40.85140310642132,0.04265,1.7039999999999995
YlmZSU0bBPa2IolZ,708242.0,2.515,0.2495,64.9835,33.996,6.290064,860085.3509999998,0.3147999999999999,708242.0,0.0056838999999999,-284.26199999999994,64.9835,35.28715,0.00552049,0.3286,47.8353,-1.254,4970.25,0.4589999999999999,0.0007812828601472,66.23750000000001,0.0226,6.290064,0.173,1.0499999999999998,-176.814,7.06593,0.1786499999999999,0.023409,-66.23750000000001,0.0373729,141.0,16891.421089000003,285.29999999999995,-4.9934,2.261437908496732,4.320557097715188e-07,32.904599999999995,0.00012769,9.656548100000002,0.0038702132079681,-238.5108,210.462,0.306,-281.388,1.0867999999999998,2.625,131.6514031064213,0.03715,0.0339
ABJqX8Dx4p5Qldl9,836810.0,0.000344,,53.9955,29.576,21.603904,,,836810.0,4.55456e-06,,53.9955,31.925200000000004,0.00254016,,,-2.324,4070.440000000001,,,56.3195,0.1324,21.603904,0.071,,-296.5424,,0.1041,,-56.3195,3.4675200000000004e-06,127.6,11662.056081,,-9.1636,,,,0.00438244,5.4427464,6.370901278810272e-07,,190.974,,,0.3663999999999999,94.07200000004376,,0.0252,0.1986
k0vLPy10yYV2DSc2,662622.0,4.655,0.0791999999999999,52.5,19.42,648.2116000000001,88121.125,0.1136,662622.0,0.6349420000000001,-133.23899999999998,52.5,32.1715,0.0018489999999999,1.5068,41.4295,-12.73,4134.49,0.2142,0.0009662921348314,65.23,1.364,648.2116000000001,0.0435,2.5788,-1637.078,1.9135,0.3845,0.00509796,-65.23,0.040033,128.6,11025.0,133.5,-49.556,1.218487394957983,2.155074839048508e-07,3.8715,0.4651240000000001,4.515,0.0088666666666666,-1132.97,192.639,0.1428,-256.9144,0.176,47.70699999993667,30.45140310642131,0.0215,2.0460000000000003
mFAMH9CkfBXXHpEr,764842.0,0.2835,0.3525,82.482,23.014000000000003,32.17158400000001,758550.528,0.3640000000000001,764842.0,0.0001179359999999,-272.32500000000005,82.482,25.9445,0.035721,0.5641600000000001,5.1710400000000005,-2.8360000000000003,2672.8900000000003,0.8400000000000001,0.0020723684210526,85.318,0.00416,32.17158400000001,0.2125,-0.6699,-293.24240000000003,17.236800000000002,0.21354,0.0784,-85.318,0.0107163,103.4,27213.121296,273.6,-11.33984,1.5178571428571426,7.321773647367693e-07,38.76,4.326399999999999e-06,31.178196,0.0003437113552047,-517.2864000000001,153.82500000000002,0.56,-205.68,0.944,88.41300000002957,123.85140310642132,0.0945,0.0062399999999999
2sJpKMke7FiXtVd0,730674.0,0.0,0.4365,99.9715,23.456,4.787343999999999,746142.643,2.3316,730674.0,0.0,-271.374,99.9715,24.57405,0.00231361,1.3602,0.0,-1.094,2410.81,1.893,0.0005303197353914,101.0655,0.0982,4.787343999999999,0.121,-1.893,-107.4308,4.36267,0.1455499999999999,0.398161,-101.0655,0.0,98.2,39977.203249000006,272.1,-4.277799999999999,0.3835182250396196,1.7271724462619445e-06,21.9494,0.0024108099999999,9.6172583,0.0,-198.4516,146.574,1.262,-193.876,0.7756,70.77100000000792,122.85140310642132,0.02405,0.1473
JhPxFx+D/m2eg0+u,799010.0,4.44,0.2455,63.502,35.608,65.351056,851971.3919999999,1.2928000000000002,799010.0,0.0862248,-284.091,63.502,39.6824,0.0041990399999999,0.9702,84.1824,-4.042,6288.49,1.164,0.0006835443037974,67.544,0.1942,65.351056,0.0515,1.5,-641.0612,6.143039999999999,0.10005,0.150544,-67.544,0.0575424,158.6,16130.016016,284.4,-15.9738,0.2654639175257732,9.71201862304602e-07,9.764399999999998,0.00942841,8.2298592,0.0069919057667475,-766.3631999999999,237.591,0.776,-315.648,0.1528,77.25699999992503,131.0514031064213,0.0324,0.2913
w+5qVZB/zZ+DKQwA,652954.0,0.00282,0.1595,59.9785,33.714,27.793984,311665.7520000001,0.5655999999999999,652954.0,4.55148e-05,-203.0550000000001,59.9785,36.3813,0.00391876,0.5693999999999999,0.0382392,-2.636,5285.29,0.612,0.0009233038348082,62.6145,0.1614,27.793984,0.0575,-0.610308,-383.2744,4.244280000000001,0.0978499999999999,0.0416159999999999,-62.6145,3.5306400000000005e-05,145.4,14389.681849,203.40000000000003,-10.3826,0.5637254901960785,6.248525929851107e-07,7.7970000000000015,0.0065124899999999,7.509308199999999,4.701684770376052e-06,-357.44160000000005,217.755,0.408,-289.98400000000004,0.2096,40.583000000042375,77.05140310642133,0.0313,0.2420999999999999
7GLuPsOE4KRVwSNj,858506.0,0.0,0.4845,66.022,27.015000000000004,0.1369,771095.2130000001,0.972,858506.0,0.0,-273.06,66.022,27.223000000000003,0.002116,0.5882799999999999,0.0,-0.185,2959.3600000000006,0.867,0.0005016357688113,66.20700000000001,0.01028,0.1369,0.34,-0.867,-20.128000000000007,4.2182,0.34257,0.0835209999999999,-66.20700000000001,0.0,108.8,17435.617936000002,275.1,-0.7297200000000003,2.3529411764705888,6.732626213445217e-07,62.35600000000001,2.64196e-05,6.0740240000000005,0.0,-33.92900000000001,161.16000000000005,0.578,-216.444,2.536,89.18400000003749,124.85140310642132,0.023,0.01542
6JCovdIBvXcWFTP8,1839770.0,0.02005,0.109,58.0225,13.192,276.091456,30371.328,0.2856,1839770.0,0.0017082599999999,-93.249,58.0225,21.5148,0.00087616,1.054,0.1251119999999999,-8.308,1849.0,0.303,0.0009487179487179,66.3305,0.852,276.091456,0.0585,-0.29097,-714.4879999999999,0.92352,0.2715,0.010201,-66.3305,0.0001186959999999,86.0,13466.442025,93.6,-32.38,1.1584158415841583,1.0979633323730684e-07,3.6504,0.181476,3.4349320000000003,3.45555603429704e-05,-518.4191999999999,128.649,0.202,-171.596,0.3496,7.0,3.851403106421309,0.0148,1.278
sIqQVMoNDHUp4esv,965446.0,1.05,0.206,64.122,21.107,153.412996,226981.0,0.7704,965446.0,0.15477,-182.49,64.122,27.3247,0.00244036,1.958,12.81,-6.193,2981.1600000000003,0.726,0.0008098360655737,70.315,1.474,153.412996,0.085,-0.096,-676.2755999999999,3.0134,0.4535,0.058564,-70.315,0.010374,109.2,16446.523536,183.0,-23.298,0.7024793388429753,5.013227047395711e-07,10.37,0.543169,6.3352536,0.001637503508936,-755.5459999999999,163.29,0.484,-217.432,0.4824,71.33600000001024,63.45140310642131,0.0247,2.211
G4kpjo4fN+QkukxZ,1678514.0,0.092,0.2015,48.0485,-1.1099999999999994,1999.8784,78.95358900000001,0.8568,1678514.0,0.0174983999999999,-12.426000000000002,48.0485,21.2704,0.00166464,2.412,0.078936,-22.36,1806.25,0.765,0.0095104895104895,70.4085,1.902,1999.8784,0.074,-0.7098,-1900.6,0.175032,0.5495,0.065025,-70.4085,0.00075072,85.0,9234.633408999998,12.87,-87.538,0.580392156862745,3.038401824470931e-07,0.6349199999999999,0.904401,3.9207576,0.0001914731989552,-191.8488,127.05599999999998,0.51,-168.98,0.4287999999999999,65.625,-49.96859689357869,0.0204,2.853
9KNxhe/W/gg+G9x5,963302.0,0.165,0.161,,13.168,111.598096,726572.6990000001,0.4151999999999999,963302.0,0.00014124,-269.28000000000003,,18.4891,0.00611524,0.37256,2.9667000000000003,-5.282,1361.61,0.546,0.0008698553948832,,0.00856,111.598096,0.07,-0.4469999999999999,-389.8116,7.0301800000000005,0.07214,0.033124,,0.0025806,73.8,,269.70000000000005,-21.11944,0.7692307692307693,3.7786696176277013e-07,12.586000000000002,1.83184e-05,,,-949.7036,110.28,0.364,-146.872,0.2472,43.408999999992375,121.25140310642132,0.0391,0.01284
M+rxU5Xe80qVwF4z,1911690.0,4.335,0.205,,6.609,27.899524,653972.0319999999,0.378,1911690.0,0.0154326,-259.66200000000003,,9.28475,0.00483025,0.3636,75.2556,-2.641,342.25,0.492,0.0008006912442396,,0.0356,27.899524,0.123,2.109,-97.717,6.0326,0.1319,0.026896,,0.0602565,37.0,,260.4,-10.5284,1.5,1.715759354288614e-07,21.3528,0.00031684,,,-458.4776,54.762,0.328,-73.344,0.706,31.625,115.0514031064213,0.03475,0.0534
QNlUrG0BSMQRClTd,692302.0,0.0,0.331,76.959,19.921000000000003,0.3113639999999998,,1.2148,692302.0,0.0,,76.959,20.243150000000004,0.00744769,0.78344,,-0.2789999999999999,1632.1600000000003,1.17,,77.238,0.00344,0.3113639999999998,0.136,-1.17,-22.543199999999995,,0.13686,0.1521,-77.238,0.0,80.80000000000001,23690.750724,,-1.1125599999999995,0.6974358974358975,1.1266759304465391e-06,,2.9584e-06,13.2831234,0.0,,120.384,0.78,-160.04000000000002,0.7428000000000001,39.26400000002468,,0.04315,0.00516
8IE7NhUFCzCO20WK,1233610.0,3.955,0.104,60.492,18.016,452.327824,108531.33299999996,0.2947999999999999,1233610.0,0.123396,-142.79399999999998,60.492,28.66615,0.00104329,0.524,37.7307,-10.634,3283.2899999999995,0.318,0.0006771488469601,71.126,0.312,452.327824,0.051,2.055,-1218.6564,1.54071,0.129,0.011236,-71.126,0.0255493,114.6,14637.128255999998,143.1,-42.224,0.9622641509433962,1.7185334100728754e-07,4.865399999999999,0.024336,3.9077832,0.0065380546187925,-1014.4836,171.594,0.212,-228.776,0.2787999999999999,32.516999999963446,36.8514031064213,0.01615,0.4679999999999999
CeTvKAZiTfD5jnU9,844206.0,0.0038699999999999,0.4425,56.624,34.368,26.666896,393832.837,2.8600000000000003,844206.0,2.92572e-05,-219.615,56.624,36.9875,0.005625,1.6556000000000002,0.0567341999999999,-2.582,5461.210000000001,2.37,0.0010231923601637,59.206,0.0756,26.666896,0.0475,-2.367678,-381.6196,5.4975,0.0664,0.6241000000000001,-59.206,5.805e-05,147.8,12825.109504000002,219.9,-10.2524,0.120253164556962,1.8715811069809976e-06,6.9635,0.00142884,8.4936,6.834557784684939e-06,-378.5212,221.415,1.58,-292.44,0.08,83.41900000011083,88.0514031064213,0.0375,0.1134
3De82zVcqo+39eH5,844810.0,4.65,0.06635,39.097,-20.03,2260.0516,,-0.0068,844810.0,0.69192,,39.097,3.7594,0.00150544,1.5622,,-23.77,55.95040000000001,0.1113,,62.867,1.488,2260.0516,0.0478,2.6787,-355.5992,,0.4198,0.00137641,-62.867,0.036084,14.96,6114.301636,,-93.592,2.5768194070080863,8.783039973485164e-08,,0.553536,3.0339272000000004,0.011893495664629,,22.1532,0.0742,-29.771600000000003,0.2272,18.50899200000009,,0.0194,2.232
m7SjOJnUYXLg3R3n,690514.0,0.0,0.445,56.115,31.669999999999995,73.2736,295408.2960000001,1.928,690514.0,0.0,-199.11,56.115,36.039,0.031684,1.502,0.0,-4.28,5169.609999999999,1.98,0.0026726726726726,60.395,0.182,73.2736,0.115,-1.98,-615.4639999999999,11.8548,0.1605,0.4356,-60.395,0.0,143.79999999999998,12595.5729,199.8,-16.938000000000002,0.3484848484848485,1.9116194602861056e-06,15.318000000000003,0.008281,19.97694,0.0,-570.0960000000001,215.01,1.32,-284.96,0.208,94.95899999985704,74.65140310642133,0.089,0.273
